Order_ID,Order_Date,Category,City,Price,Quantity,Revenue
4819,2025-07-22,Groceries,Bangalore,2084,9,18756
4820,2026-02-07,Clothing,Mumbai,279,5,1395
4821,2025-10-19,Electronics,Bangalore,4080,9,36720
4822,2025-08-14,Furniture,Bangalore,3575,3,10725
4823,2025-07-15,Clothing,Delhi,2568,4,10272
4824,2024-08-01,Clothing,Hyderabad,2504,9,22536
4825,2025-08-06,Sports,Hyderabad,2289,8,18312
4826,2025-12-06,Furniture,Hyderabad,4976,3,14928
4827,2025-09-16,Groceries,Bangalore,4663,5,23315
4828,2025-12-10,Groceries,Bangalore,191,1,191
4829,2024-11-11,Groceries,Chennai,687,6,4122
4830,2026-04-08,Sports,Chennai,1602,3,4806
4831,2025-01-24,Electronics,Mumbai,1378,2,2756
4832,2026-03-28,Clothing,Hyderabad,640,10,6400
4833,2024-10-14,Sports,Bangalore,4004,2,8008
4834,2024-07-13,Electronics,Delhi,3791,3,11373
4835,2026-05-27,Electronics,Mumbai,4699,9,42291
4836,2025-11-21,Clothing,Delhi,2122,4,8488
4837,2025-03-11,Sports,Delhi,1037,2,2074
4838,2026-05-16,Sports,Hyderabad,126,5,630
4839,2026-01-02,Furniture,Hyderabad,1368,2,2736
4840,2025-04-02,Sports,Bangalore,237,5,1185
4841,2026-05-25,Sports,Bangalore,1530,7,10710
4842,2026-04-02,Sports,Hyderabad,395,3,1185
4843,2026-01-13,Clothing,Bangalore,1021,5,5105
4844,2025-10-31,Clothing,Hyderabad,1014,5,5070
4845,2025-12-07,Groceries,Bangalore,1791,7,12537
4846,2024-09-21,Groceries,Delhi,4280,2,8560
4847,2024-07-12,Electronics,Delhi,3179,5,15895
4848,2024-11-22,Groceries,Chennai,1186,2,2372
4849,2025-01-12,Sports,Hyderabad,211,10,2110
4850,2025-05-23,Electronics,Hyderabad,4760,6,28560
4851,2026-05-27,Furniture,Mumbai,2359,3,7077
4852,2025-09-20,Clothing,Mumbai,1339,5,6695
4853,2026-05-27,Sports,Delhi,350,9,3150
4854,2025-07-19,Furniture,Mumbai,230,2,460
4855,2026-04-17,Furniture,Hyderabad,4980,1,4980
4856,2026-02-28,Electronics,Bangalore,1074,2,2148
4857,2026-05-09,Groceries,Hyderabad,1976,8,15808
4858,2024-12-18,Sports,Chennai,2577,9,23193
4859,2025-05-18,Groceries,Chennai,3892,7,27244
4860,2025-07-14,Sports,Mumbai,1564,9,14076
4861,2026-06-02,Groceries,Chennai,1340,5,6700
4862,2025-06-07,Sports,Hyderabad,531,9,4779
4863,2024-11-12,Furniture,Chennai,787,9,7083
4864,2026-01-07,Clothing,Chennai,1207,3,3621
4865,2025-11-23,Electronics,Mumbai,2501,1,2501
4866,2024-11-24,Sports,Chennai,4401,4,17604
4867,2024-12-03,Sports,Hyderabad,3971,3,11913
4868,2025-05-19,Groceries,Hyderabad,3320,6,19920
4869,2025-12-01,Groceries,Bangalore,940,5,4700
4870,2026-02-08,Clothing,Hyderabad,4078,7,28546
4871,2026-03-31,Groceries,Chennai,4096,8,32768
4872,2024-08-18,Groceries,Hyderabad,4786,7,33502
4873,2024-10-13,Groceries,Chennai,4594,7,32158
4874,2025-07-10,Groceries,Mumbai,369,6,2214
4875,2024-09-18,Furniture,Delhi,3001,4,12004
4876,2025-01-01,Furniture,Mumbai,2302,7,16114
4877,2026-01-11,Sports,Mumbai,1560,4,6240
4878,2026-01-31,Groceries,Mumbai,600,4,2400
4879,2026-05-29,Groceries,Chennai,2577,7,18039
4880,2025-11-27,Groceries,Bangalore,2532,2,5064
4881,2024-09-17,Furniture,Bangalore,786,9,7074
4882,2026-02-08,Sports,Hyderabad,635,7,4445
4883,2026-06-08,Sports,Bangalore,2829,6,16974
4884,2025-05-08,Sports,Mumbai,2791,10,27910
4885,2025-08-10,Groceries,Chennai,4629,1,4629
4886,2024-09-19,Electronics,Bangalore,727,3,2181
4887,2024-11-12,Groceries,Chennai,1111,2,2222
4888,2025-12-15,Sports,Delhi,3821,10,38210
4889,2024-07-23,Clothing,Hyderabad,3693,2,7386
4890,2025-04-26,Clothing,Hyderabad,1825,2,3650
4891,2025-05-07,Furniture,Bangalore,1455,3,4365
4892,2024-11-11,Groceries,Bangalore,1820,7,12740
4893,2026-05-07,Electronics,Chennai,950,2,1900
4894,2025-11-01,Clothing,Chennai,2223,8,17784
4895,2024-09-02,Electronics,Delhi,3645,5,18225
4896,2026-05-03,Clothing,Chennai,4550,8,36400
4897,2024-10-29,Clothing,Mumbai,2341,8,18728
4898,2026-03-04,Sports,Delhi,2318,1,2318
4899,2025-09-26,Sports,Delhi,4265,6,25590
4900,2024-06-28,Clothing,Bangalore,4280,4,17120
4901,2025-12-01,Clothing,Hyderabad,945,6,5670
4902,2026-05-19,Groceries,Bangalore,1782,5,8910
4903,2025-05-26,Clothing,Hyderabad,1619,9,14571
4904,2025-10-26,Clothing,Mumbai,2993,3,8979
4905,2026-05-10,Groceries,Bangalore,3915,9,35235
4906,2024-10-14,Sports,Hyderabad,1348,5,6740
4907,2024-07-04,Clothing,Hyderabad,4995,3,14985
4908,2025-03-23,Sports,Hyderabad,2181,4,8724
4909,2024-11-13,Sports,Delhi,2400,2,4800
4910,2024-09-18,Sports,Hyderabad,4923,1,4923
4911,2025-05-14,Electronics,Hyderabad,2364,6,14184
4912,2025-06-20,Sports,Bangalore,555,5,2775
4913,2025-02-12,Groceries,Mumbai,1443,4,5772
4914,2024-09-14,Groceries,Delhi,2868,9,25812
4915,2025-04-10,Groceries,Bangalore,2275,7,15925
4916,2025-04-24,Furniture,Delhi,1272,9,11448
4917,2025-08-11,Furniture,Hyderabad,3714,4,14856
4918,2025-06-06,Furniture,Hyderabad,3652,8,29216
4919,2025-01-02,Sports,Hyderabad,1681,1,1681
4920,2025-09-21,Groceries,Mumbai,2622,2,5244
4921,2024-08-15,Electronics,Delhi,832,8,6656
4922,2026-04-13,Sports,Mumbai,3936,4,15744
4923,2025-04-01,Sports,Mumbai,1164,8,9312
4924,2025-11-24,Sports,Delhi,904,1,904
4925,2026-02-17,Sports,Chennai,3977,2,7954
4926,2026-06-28,Sports,Chennai,4761,10,47610
4927,2025-10-22,Clothing,Mumbai,1721,8,13768
4928,2025-02-15,Furniture,Mumbai,533,7,3731
4929,2025-10-23,Sports,Chennai,707,5,3535
4930,2026-02-23,Clothing,Hyderabad,1406,7,9842
4931,2025-09-18,Clothing,Chennai,2991,9,26919
4932,2025-09-28,Groceries,Hyderabad,797,6,4782
4933,2026-03-12,Sports,Mumbai,3360,4,13440
4934,2025-04-05,Electronics,Mumbai,3412,6,20472
4935,2026-05-24,Groceries,Delhi,2473,8,19784
4936,2025-05-30,Sports,Mumbai,3176,1,3176
4937,2026-05-27,Clothing,Chennai,351,8,2808
4938,2025-09-28,Sports,Hyderabad,1059,3,3177
4939,2024-07-06,Sports,Bangalore,3306,4,13224
4940,2024-08-25,Furniture,Bangalore,4708,5,23540
4941,2025-07-01,Furniture,Delhi,3779,1,3779
4942,2026-01-08,Groceries,Mumbai,4347,1,4347
4943,2025-04-29,Groceries,Hyderabad,322,1,322
4944,2024-09-01,Groceries,Chennai,2236,6,13416
4945,2025-07-18,Furniture,Delhi,4789,10,47890
4946,2024-11-20,Groceries,Hyderabad,294,9,2646
4947,2024-11-30,Sports,Hyderabad,4219,3,12657
4948,2024-11-19,Furniture,Delhi,4523,5,22615
4949,2025-08-25,Electronics,Hyderabad,3926,5,19630
4950,2024-11-06,Sports,Hyderabad,3298,6,19788
4951,2025-10-08,Electronics,Bangalore,4272,1,4272
4952,2025-08-25,Electronics,Hyderabad,4262,7,29834
4953,2025-01-29,Groceries,Hyderabad,4169,7,29183
4954,2025-05-09,Sports,Bangalore,3259,9,29331
4955,2025-04-21,Furniture,Hyderabad,2496,5,12480
4956,2025-05-01,Groceries,Bangalore,3341,5,16705
4957,2024-11-04,Groceries,Delhi,2262,10,22620
4958,2024-12-07,Electronics,Mumbai,2169,2,4338
4959,2025-08-28,Groceries,Chennai,4194,9,37746
4960,2025-09-15,Groceries,Delhi,2715,7,19005
4961,2026-03-11,Sports,Hyderabad,242,4,968
4962,2025-07-25,Furniture,Hyderabad,1000,5,5000
4963,2024-07-05,Sports,Chennai,2897,1,2897
4964,2024-08-27,Clothing,Hyderabad,2195,6,13170
4965,2026-01-25,Sports,Bangalore,1074,6,6444
4966,2024-07-03,Electronics,Delhi,3247,5,16235
4967,2026-01-18,Electronics,Delhi,3557,6,21342
4968,2025-03-24,Clothing,Hyderabad,551,4,2204
4969,2025-06-11,Groceries,Delhi,2766,9,24894
4970,2025-08-15,Furniture,Chennai,3794,4,15176
4971,2025-09-16,Sports,Delhi,1861,6,11166
4972,2025-05-11,Groceries,Chennai,3250,7,22750
4973,2025-07-19,Clothing,Hyderabad,2799,2,5598
4974,2026-03-19,Groceries,Delhi,1666,4,6664
4975,2026-02-12,Sports,Delhi,3712,10,37120
4976,2024-10-28,Furniture,Hyderabad,250,5,1250
4977,2025-02-28,Clothing,Mumbai,4441,8,35528
4978,2026-02-26,Clothing,Mumbai,987,5,4935
4979,2024-11-15,Groceries,Delhi,175,5,875
4980,2026-02-13,Groceries,Chennai,1266,5,6330
4981,2024-09-02,Sports,Chennai,367,3,1101
4982,2025-04-22,Groceries,Hyderabad,281,1,281
4983,2025-12-03,Furniture,Delhi,3867,6,23202
4984,2025-07-09,Electronics,Mumbai,1437,9,12933
4985,2025-11-28,Sports,Delhi,4034,2,8068
4986,2025-03-02,Sports,Chennai,2394,1,2394
4987,2024-10-16,Furniture,Chennai,1594,10,15940
4988,2024-07-29,Electronics,Bangalore,3134,8,25072
4989,2024-12-23,Sports,Mumbai,1990,10,19900
4990,2024-07-04,Clothing,Chennai,1370,1,1370
4991,2025-02-11,Electronics,Delhi,1552,5,7760
4992,2024-11-19,Furniture,Delhi,4460,3,13380
4993,2025-04-26,Electronics,Chennai,457,9,4113
4994,2025-07-16,Groceries,Chennai,4938,8,39504
4995,2025-08-10,Clothing,Chennai,4999,3,14997
4996,2025-12-26,Furniture,Mumbai,2340,8,18720
4997,2026-05-19,Groceries,Delhi,2989,10,29890
4998,2025-09-14,Clothing,Chennai,410,8,3280
4999,2026-05-09,Groceries,Mumbai,1385,10,13850
5000,2025-10-18,Clothing,Mumbai,2265,4,9060
5001,2024-12-09,Groceries,Delhi,649,2,1298
5002,2026-06-06,Groceries,Mumbai,1952,1,1952
5003,2025-10-10,Electronics,Delhi,3626,3,10878
5004,2025-10-20,Clothing,Mumbai,2808,4,11232
5005,2025-02-20,Groceries,Hyderabad,2206,3,6618
5006,2025-07-14,Sports,Hyderabad,3507,4,14028
5007,2025-10-11,Groceries,Delhi,2801,6,16806
5008,2025-03-15,Groceries,Hyderabad,3030,9,27270
5009,2025-11-14,Groceries,Hyderabad,2095,2,4190
5010,2024-11-07,Furniture,Hyderabad,3525,10,35250
5011,2025-12-29,Groceries,Bangalore,302,5,1510
5012,2026-02-01,Electronics,Hyderabad,970,8,7760
5013,2025-12-16,Furniture,Delhi,2175,6,13050
5014,2024-12-24,Clothing,Bangalore,4134,7,28938
5015,2025-08-12,Furniture,Mumbai,4542,7,31794
5016,2025-03-02,Sports,Chennai,2690,9,24210
5017,2026-01-10,Electronics,Delhi,479,9,4311
5018,2025-03-09,Furniture,Hyderabad,3443,2,6886
5019,2024-12-29,Clothing,Mumbai,3436,2,6872
5020,2025-03-24,Sports,Hyderabad,3708,2,7416
5021,2025-05-14,Groceries,Chennai,338,5,1690
5022,2026-05-09,Sports,Hyderabad,109,10,1090
5023,2025-07-05,Groceries,Delhi,1890,10,18900
5024,2025-03-31,Furniture,Chennai,3302,1,3302
5025,2025-09-10,Sports,Bangalore,4195,5,20975
5026,2026-03-21,Electronics,Chennai,3180,9,28620
5027,2024-12-09,Furniture,Delhi,1283,1,1283
5028,2025-04-05,Groceries,Bangalore,4109,2,8218
5029,2025-07-18,Groceries,Delhi,1910,10,19100
5030,2025-10-07,Clothing,Delhi,1615,4,6460
5031,2025-10-30,Clothing,Mumbai,4892,5,24460
5032,2025-08-15,Furniture,Hyderabad,437,1,437
5033,2025-11-24,Sports,Bangalore,3566,2,7132
5034,2025-02-26,Furniture,Bangalore,880,9,7920
5035,2026-03-14,Groceries,Chennai,2193,10,21930
5036,2026-05-18,Groceries,Bangalore,994,6,5964
5037,2024-07-20,Groceries,Chennai,1307,3,3921
5038,2025-10-15,Furniture,Bangalore,692,7,4844
5039,2025-05-24,Groceries,Delhi,1176,7,8232
5040,2026-06-25,Clothing,Mumbai,2056,8,16448
5041,2026-05-06,Furniture,Hyderabad,3796,9,34164
5042,2025-01-04,Electronics,Bangalore,3658,1,3658
5043,2025-07-06,Electronics,Chennai,4012,2,8024
5044,2024-07-07,Clothing,Chennai,1364,8,10912
5045,2026-06-15,Electronics,Bangalore,588,10,5880
5046,2025-11-14,Clothing,Chennai,2701,4,10804
5047,2025-09-16,Groceries,Delhi,3683,8,29464
5048,2025-07-09,Sports,Bangalore,4129,9,37161
5049,2024-10-25,Clothing,Chennai,1788,6,10728
5050,2025-11-28,Furniture,Hyderabad,1623,2,3246
5051,2025-07-09,Electronics,Mumbai,794,1,794
5052,2025-05-31,Sports,Hyderabad,2104,10,21040
5053,2026-03-03,Clothing,Delhi,3126,8,25008
5054,2025-12-10,Clothing,Chennai,4969,5,24845
5055,2025-05-22,Groceries,Mumbai,4901,8,39208
5056,2025-02-27,Groceries,Chennai,3974,7,27818
5057,2025-01-27,Furniture,Chennai,3669,10,36690
5058,2026-04-13,Furniture,Hyderabad,3552,6,21312
5059,2025-05-16,Groceries,Hyderabad,1075,3,3225
5060,2025-04-06,Electronics,Mumbai,3152,3,9456
5061,2025-07-11,Groceries,Hyderabad,1965,10,19650
5062,2024-09-09,Clothing,Chennai,461,7,3227
5063,2025-08-02,Clothing,Bangalore,803,6,4818
5064,2025-12-14,Clothing,Chennai,3099,10,30990
5065,2025-03-22,Sports,Bangalore,1479,9,13311
5066,2025-02-23,Furniture,Chennai,3659,9,32931
5067,2024-08-04,Groceries,Mumbai,3045,3,9135
5068,2026-06-24,Furniture,Delhi,4713,10,47130
5069,2026-01-19,Electronics,Mumbai,1424,7,9968
5070,2025-04-07,Clothing,Mumbai,939,5,4695
5071,2026-04-25,Clothing,Hyderabad,4854,2,9708
5072,2025-05-26,Sports,Delhi,2279,3,6837
5073,2024-08-14,Electronics,Bangalore,4800,2,9600
5074,2024-12-11,Furniture,Chennai,868,3,2604
5075,2025-03-14,Electronics,Delhi,3665,3,10995
5076,2024-11-01,Electronics,Bangalore,4694,6,28164
5077,2026-05-11,Groceries,Hyderabad,3388,2,6776
5078,2024-11-19,Clothing,Bangalore,2250,3,6750
5079,2024-12-24,Furniture,Bangalore,3389,6,20334
5080,2025-09-04,Sports,Bangalore,4446,5,22230
5081,2026-04-28,Furniture,Mumbai,4909,7,34363
5082,2024-06-29,Clothing,Mumbai,3662,4,14648
5083,2025-07-31,Furniture,Mumbai,3756,2,7512
5084,2026-02-23,Groceries,Mumbai,3367,6,20202
5085,2026-05-24,Sports,Bangalore,1541,1,1541
5086,2026-06-25,Electronics,Delhi,2948,4,11792
5087,2025-10-02,Clothing,Bangalore,2350,4,9400
5088,2026-04-02,Clothing,Hyderabad,3818,5,19090
5089,2024-07-28,Furniture,Chennai,3714,4,14856
5090,2024-11-16,Furniture,Hyderabad,689,8,5512
5091,2025-03-18,Electronics,Mumbai,4087,10,40870
5092,2025-07-30,Electronics,Hyderabad,2856,3,8568
5093,2025-08-08,Electronics,Bangalore,2362,6,14172
5094,2026-06-13,Furniture,Mumbai,4840,6,29040
5095,2024-10-29,Clothing,Mumbai,4167,10,41670
5096,2025-02-27,Clothing,Delhi,4207,10,42070
5097,2025-10-08,Electronics,Chennai,490,9,4410
5098,2026-04-24,Furniture,Hyderabad,3208,8,25664
5099,2024-08-28,Clothing,Chennai,354,8,2832
5100,2025-04-03,Furniture,Delhi,4267,5,21335
5101,2026-05-14,Furniture,Hyderabad,3871,7,27097
5102,2026-04-23,Clothing,Chennai,1049,9,9441
5103,2026-05-27,Electronics,Hyderabad,4977,10,49770
5104,2025-10-04,Groceries,Hyderabad,1979,9,17811
5105,2025-07-12,Clothing,Chennai,998,8,7984
5106,2024-12-29,Electronics,Chennai,1309,1,1309
5107,2026-04-14,Clothing,Mumbai,4290,8,34320
5108,2025-12-14,Groceries,Mumbai,1687,6,10122
5109,2024-10-20,Electronics,Delhi,4510,7,31570
5110,2026-04-17,Groceries,Mumbai,2015,2,4030
5111,2025-09-16,Clothing,Delhi,2519,6,15114
5112,2025-10-26,Groceries,Delhi,437,3,1311
5113,2025-02-14,Sports,Bangalore,3981,3,11943
5114,2026-04-21,Groceries,Delhi,3177,8,25416
5115,2024-09-21,Electronics,Delhi,1158,9,10422
5116,2024-09-04,Sports,Mumbai,2498,6,14988
5117,2025-01-09,Sports,Mumbai,195,5,975
5118,2025-01-22,Electronics,Delhi,560,3,1680
5119,2024-07-06,Furniture,Delhi,4730,10,47300
5120,2025-11-03,Clothing,Chennai,227,9,2043
5121,2026-04-02,Groceries,Chennai,871,7,6097
5122,2025-05-12,Sports,Mumbai,4949,7,34643
5123,2024-10-10,Sports,Hyderabad,795,6,4770
5124,2025-04-09,Furniture,Delhi,105,1,105
5125,2025-05-22,Sports,Mumbai,3818,1,3818
5126,2026-04-16,Clothing,Hyderabad,4649,5,23245
5127,2026-06-14,Groceries,Hyderabad,2224,7,15568
5128,2026-02-23,Furniture,Delhi,2073,4,8292
5129,2026-05-14,Clothing,Bangalore,1512,4,6048
5130,2025-01-16,Electronics,Mumbai,1856,5,9280
5131,2025-03-28,Clothing,Delhi,3992,5,19960
5132,2025-06-04,Electronics,Delhi,3680,9,33120
5133,2026-02-03,Sports,Mumbai,3416,2,6832
5134,2025-01-26,Electronics,Delhi,1358,8,10864
5135,2026-03-20,Furniture,Delhi,1944,7,13608
5136,2024-12-21,Furniture,Hyderabad,1326,4,5304
5137,2024-08-14,Sports,Mumbai,1133,9,10197
5138,2025-01-14,Groceries,Mumbai,4912,6,29472
5139,2025-01-08,Electronics,Bangalore,1466,6,8796
5140,2026-02-13,Furniture,Chennai,901,7,6307
5141,2026-02-20,Clothing,Chennai,1533,7,10731
5142,2024-08-27,Electronics,Delhi,203,10,2030
5143,2025-02-18,Groceries,Mumbai,4057,8,32456
5144,2026-06-04,Groceries,Delhi,3952,9,35568
5145,2025-04-16,Groceries,Chennai,2270,4,9080
5146,2024-08-13,Furniture,Hyderabad,3548,7,24836
5147,2025-01-10,Groceries,Chennai,3249,9,29241
5148,2026-02-20,Groceries,Bangalore,2246,1,2246
5149,2024-09-24,Electronics,Hyderabad,1272,2,2544
5150,2026-04-27,Sports,Delhi,2804,3,8412
5151,2025-03-14,Furniture,Chennai,2310,5,11550
5152,2025-04-28,Furniture,Mumbai,4775,3,14325
5153,2025-04-13,Furniture,Bangalore,4671,7,32697
5154,2025-03-01,Electronics,Bangalore,4490,7,31430
5155,2026-03-23,Electronics,Chennai,4899,9,44091
5156,2026-01-10,Clothing,Mumbai,4337,10,43370
5157,2025-07-19,Sports,Delhi,3178,1,3178
5158,2025-06-21,Electronics,Bangalore,1741,9,15669
5159,2025-02-05,Furniture,Chennai,1474,10,14740
5160,2024-07-18,Clothing,Delhi,4495,8,35960
5161,2025-01-30,Furniture,Bangalore,1827,1,1827
5162,2025-12-21,Electronics,Delhi,2297,10,22970
5163,2025-06-19,Groceries,Delhi,1285,9,11565
5164,2026-03-15,Sports,Mumbai,2189,9,19701
5165,2026-01-09,Clothing,Chennai,354,6,2124
5166,2025-06-24,Furniture,Bangalore,374,5,1870
5167,2024-08-04,Electronics,Bangalore,1689,10,16890
5168,2026-06-13,Clothing,Hyderabad,2819,5,14095
5169,2026-04-03,Electronics,Bangalore,1741,9,15669
5170,2026-04-21,Furniture,Chennai,1696,8,13568
5171,2025-02-23,Furniture,Bangalore,2373,6,14238
5172,2026-05-11,Groceries,Chennai,3412,3,10236
5173,2024-07-11,Electronics,Bangalore,2174,1,2174
5174,2024-07-31,Clothing,Hyderabad,3282,6,19692
5175,2026-05-28,Sports,Bangalore,296,1,296
5176,2026-02-14,Furniture,Hyderabad,2541,1,2541
5177,2025-05-30,Furniture,Mumbai,4866,8,38928
5178,2024-07-13,Clothing,Chennai,3916,5,19580
5179,2025-11-13,Furniture,Mumbai,3042,9,27378
5180,2025-07-24,Electronics,Mumbai,4920,5,24600
5181,2025-04-12,Groceries,Mumbai,4637,9,41733
5182,2025-09-14,Sports,Chennai,1901,2,3802
5183,2026-04-15,Electronics,Chennai,2864,9,25776
5184,2025-02-01,Sports,Hyderabad,1501,6,9006
5185,2026-05-13,Electronics,Delhi,3730,9,33570
5186,2026-05-23,Sports,Hyderabad,2660,3,7980
5187,2026-05-22,Clothing,Hyderabad,2652,1,2652
5188,2025-06-06,Electronics,Hyderabad,4839,9,43551
5189,2025-02-03,Groceries,Delhi,2050,6,12300
5190,2024-12-04,Sports,Delhi,4727,6,28362
5191,2024-09-05,Electronics,Mumbai,507,8,4056
5192,2025-04-12,Furniture,Chennai,1290,2,2580
5193,2025-12-25,Electronics,Delhi,2515,9,22635
5194,2025-11-05,Groceries,Hyderabad,113,3,339
5195,2026-01-30,Sports,Delhi,2798,6,16788
5196,2025-03-31,Clothing,Delhi,673,3,2019
5197,2026-06-14,Furniture,Hyderabad,2858,9,25722
5198,2024-09-26,Groceries,Delhi,3257,10,32570
5199,2026-06-16,Groceries,Hyderabad,3627,10,36270
5200,2026-03-26,Sports,Bangalore,785,1,785
5201,2026-04-21,Groceries,Delhi,3113,5,15565
5202,2025-05-17,Groceries,Mumbai,2893,5,14465
5203,2026-03-03,Groceries,Hyderabad,574,5,2870
5204,2025-06-15,Furniture,Chennai,3583,7,25081
5205,2025-04-05,Furniture,Mumbai,1305,2,2610
5206,2026-05-15,Electronics,Mumbai,4322,1,4322
5207,2025-07-31,Furniture,Hyderabad,2382,10,23820
5208,2024-10-02,Clothing,Delhi,3234,9,29106
5209,2026-03-05,Sports,Chennai,4021,7,28147
5210,2025-02-16,Clothing,Delhi,1089,10,10890
5211,2026-04-09,Electronics,Bangalore,1408,6,8448
5212,2025-02-24,Furniture,Hyderabad,4274,9,38466
5213,2025-03-18,Clothing,Delhi,2842,8,22736
5214,2024-11-14,Groceries,Mumbai,2712,8,21696
5215,2026-05-04,Clothing,Mumbai,548,2,1096
5216,2026-02-23,Groceries,Bangalore,3370,6,20220
5217,2024-08-28,Sports,Hyderabad,4141,7,28987
5218,2026-05-11,Clothing,Hyderabad,2346,9,21114
5219,2026-01-17,Clothing,Delhi,4231,1,4231
5220,2025-12-22,Electronics,Mumbai,3553,4,14212
5221,2025-01-24,Electronics,Chennai,4637,10,46370
5222,2025-07-16,Clothing,Bangalore,2449,10,24490
5223,2025-07-12,Clothing,Delhi,2904,1,2904
5224,2025-05-20,Sports,Chennai,2057,10,20570
5225,2025-05-25,Electronics,Chennai,1761,7,12327
5226,2024-08-18,Furniture,Chennai,2563,8,20504
5227,2024-11-30,Clothing,Bangalore,2899,8,23192
5228,2026-02-18,Sports,Mumbai,1779,10,17790
5229,2025-02-02,Furniture,Chennai,3541,4,14164
5230,2026-01-19,Groceries,Delhi,3352,8,26816
5231,2025-03-15,Sports,Bangalore,3994,4,15976
5232,2026-05-11,Electronics,Delhi,4785,2,9570
5233,2024-09-27,Furniture,Mumbai,4130,8,33040
5234,2024-08-28,Electronics,Bangalore,3696,2,7392
5235,2025-10-27,Groceries,Hyderabad,1146,9,10314
5236,2025-09-02,Furniture,Delhi,2122,10,21220
5237,2026-04-10,Clothing,Bangalore,3192,2,6384
5238,2025-12-08,Groceries,Chennai,1651,8,13208
5239,2024-08-22,Clothing,Hyderabad,2702,7,18914
5240,2025-05-02,Furniture,Mumbai,2171,3,6513
5241,2025-01-19,Sports,Chennai,920,4,3680
5242,2025-03-11,Groceries,Mumbai,2586,7,18102
5243,2024-08-06,Furniture,Delhi,3100,6,18600
5244,2026-05-05,Clothing,Mumbai,1705,6,10230
5245,2025-05-15,Clothing,Hyderabad,4344,4,17376
5246,2024-09-07,Electronics,Delhi,1140,4,4560
5247,2025-07-05,Electronics,Hyderabad,1559,1,1559
5248,2026-02-08,Electronics,Mumbai,2178,2,4356
5249,2025-06-24,Clothing,Mumbai,193,10,1930
5250,2025-09-23,Clothing,Bangalore,2958,4,11832
5251,2024-12-29,Furniture,Mumbai,676,4,2704
5252,2024-09-13,Groceries,Mumbai,4410,4,17640
5253,2025-04-12,Clothing,Bangalore,4178,6,25068
5254,2026-02-16,Electronics,Mumbai,3896,9,35064
5255,2024-07-02,Clothing,Hyderabad,560,7,3920
5256,2024-09-25,Sports,Hyderabad,1722,5,8610
5257,2025-01-02,Furniture,Chennai,1263,6,7578
5258,2025-05-02,Electronics,Delhi,3832,1,3832
5259,2024-09-20,Sports,Chennai,3445,7,24115
5260,2026-02-07,Clothing,Bangalore,2201,1,2201
5261,2025-02-18,Groceries,Mumbai,3357,9,30213
5262,2025-03-20,Clothing,Bangalore,523,5,2615
5263,2024-09-23,Groceries,Chennai,1442,8,11536
5264,2025-09-19,Sports,Mumbai,4165,4,16660
5265,2026-03-10,Clothing,Chennai,2902,3,8706
5266,2025-05-01,Electronics,Mumbai,547,1,547
5267,2025-10-13,Sports,Mumbai,2626,3,7878
5268,2024-11-05,Sports,Delhi,115,4,460
5269,2025-10-09,Sports,Hyderabad,1301,6,7806
5270,2025-07-29,Furniture,Chennai,3056,7,21392
5271,2025-08-17,Electronics,Hyderabad,3462,5,17310
5272,2025-07-27,Groceries,Bangalore,1430,4,5720
5273,2026-02-22,Furniture,Chennai,946,6,5676
5274,2025-02-12,Furniture,Chennai,324,4,1296
5275,2025-04-19,Furniture,Mumbai,3029,5,15145
5276,2025-05-07,Clothing,Hyderabad,3616,3,10848
5277,2026-03-21,Furniture,Mumbai,3761,2,7522
5278,2025-07-04,Electronics,Delhi,4787,8,38296
5279,2024-06-30,Sports,Chennai,4239,3,12717
5280,2026-02-10,Clothing,Bangalore,880,10,8800
5281,2025-11-10,Sports,Mumbai,434,5,2170
5282,2025-05-19,Furniture,Bangalore,4958,10,49580
5283,2025-11-23,Groceries,Delhi,2579,2,5158
5284,2026-05-20,Electronics,Bangalore,1210,4,4840
5285,2026-04-03,Electronics,Hyderabad,4414,5,22070
5286,2024-08-07,Furniture,Hyderabad,965,1,965
5287,2026-04-01,Electronics,Mumbai,219,6,1314
5288,2025-06-20,Furniture,Hyderabad,4601,3,13803
5289,2025-03-30,Electronics,Chennai,3137,2,6274
5290,2024-12-23,Furniture,Hyderabad,4449,5,22245
5291,2024-07-11,Clothing,Delhi,799,1,799
5292,2025-05-03,Furniture,Delhi,1472,6,8832
5293,2024-07-13,Electronics,Mumbai,3983,4,15932
5294,2026-01-02,Sports,Hyderabad,4871,8,38968
5295,2024-12-22,Electronics,Delhi,4242,10,42420
5296,2025-10-07,Sports,Hyderabad,3089,7,21623
5297,2025-05-18,Clothing,Mumbai,3868,5,19340
5298,2024-10-23,Sports,Mumbai,2620,2,5240
5299,2025-09-18,Electronics,Chennai,919,2,1838
5300,2025-04-18,Clothing,Bangalore,4266,1,4266
5301,2025-07-02,Furniture,Hyderabad,2206,10,22060
5302,2024-11-13,Sports,Delhi,1704,6,10224
5303,2025-10-29,Electronics,Mumbai,3098,4,12392
5304,2025-01-23,Electronics,Chennai,4376,5,21880
5305,2025-10-02,Electronics,Mumbai,326,3,978
5306,2025-08-26,Furniture,Delhi,723,4,2892
5307,2026-05-13,Furniture,Mumbai,4926,3,14778
5308,2025-01-18,Electronics,Delhi,3397,10,33970
5309,2025-10-06,Electronics,Mumbai,1521,5,7605
